zipcode,city,lat,lon,state
99787,Ambler,,,AK
56363,Pease,45.6973620000,-93.6465030000,MN
52759,Montpelier,41.4624940000,-90.8087670000,IA
61079,Shirland,42.3253640000,-89.1705270000,IL
00715,Central Mercedita,18.0040760000,-66.5342963000,PR
70710,Addis,30.3629920000,-91.2630880000,LA
53962,Union Center,43.9452100000,-90.0494890000,WI
59636,Fort Harrison,46.6096770000,-112.1214940000,MT
50263,Waukee,41.5989600000,-93.8753170000,IA
70719,Brusly,30.3900910000,-91.2735010000,LA
50428,Clear Lake,43.1003990000,-93.2606760000,IA
61232,Andalusia,41.4401310000,-90.7428060000,IL
70734,Geismar,30.2051180000,-90.9926360000,LA
59626,Helena,47.1842330000,-112.3302140000,MT
00716,Hillcrest Village,18.0061035000,-66.5929503000,PR
57064,Tea,43.4143400000,-96.8427830000,SD
61802,Urbana,40.0745730000,-88.1690930000,IL
65738,Republic,37.2560890000,-93.5010030000,MO
61834,Danville,40.1601620000,-87.6729300000,IL
62570,Tovey,39.5880020000,-89.4495070000,IL
53108,Caledonia,42.8036970000,-87.9309360000,WI
67101,Maize,37.7895610000,-97.4867010000,KS
70447,Madisonville,30.3891070000,-90.0015530000,LA
99569,Clarks Point,58.9621010000,-163.1189470000,AK
68802,Grand Island,40.8724570000,-98.5021300000,NE
59851,Milltown,46.8736950000,-113.8782940000,MT
99604,Hooper Bay,62.1172310000,-163.2376360000,AK
99681,Tununak,60.3147350000,-163.1189470000,AK
99745,Hughes,65.2263750000,-151.0250850000,AK
99765,Nulato,65.2263750000,-151.0250850000,AK
99786,Ambler,66.8684420000,-159.8439240000,AK
99605,Hope,60.0365830000,-151.6555670000,AK
99633,Naknek,58.6554250000,-156.7881990000,AK
99682,Tyonek,60.0365830000,-151.6555670000,AK
99723,Barrow,70.2204720000,-150.2389420000,AK
99766,Point Hope,66.6932550000,-153.9939880000,AK
99634,Napakiak,60.3147350000,-163.1189470000,AK
99607,Kalskag,60.3147350000,-163.1189470000,AK
99636,New Stuyahok,58.9621010000,-163.1189470000,AK
99684,Unalakleet,64.7556040000,-165.6723440000,AK
99748,Kaltag,65.2263750000,-151.0250850000,AK
99768,Ruby,65.2263750000,-151.0250850000,AK
99608,Karluk,58.2687040000,-155.7970780000,AK
99661,Sand Point,55.3503560000,-160.4855060000,AK
99685,Unalaska,53.8551300000,-166.5180690000,AK
99727,Buckland,66.8684420000,-159.8439240000,AK
99749,Kiana,66.8684420000,-159.8439240000,AK
99921,Craig,55.5133010000,-133.1170220000,AK
00717,Urb Patio Laboy,18.0004826000,-66.6042494000,PR
75489,Tom Bean,33.5296740000,-96.4835630000,TX
79382,Wolfforth,33.5631210000,-102.0264050000,TX
00723,Portales De Jacaboa,18.0473200000,-66.0106684000,PR
75078,Prosper,33.2541910000,-96.7852400000,TX
78562,La Villa,26.2998920000,-97.9247180000,TX
79776,Penwell,31.7333960000,-102.5879060000,TX
99769,Savoonga,64.7556040000,-165.6723440000,AK
99790,Fairbanks,64.8560550000,-146.2759800000,AK
00718,Bo Mariana,18.2342031000,-65.7490624000,PR
99550,Port Lions,57.7011710000,-153.5055670000,AK
99575,Crooked Creek,60.3147350000,-163.1189470000,AK
99609,Kasigluk,60.3147350000,-163.1189470000,AK
99638,Nikolski,54.2401800000,-176.7874120000,AK
99662,Scammon Bay,62.1172310000,-163.2376360000,AK
99686,Valdez,61.6855700000,-145.7751520000,AK
99729,Cantwell,63.5435710000,-149.9866760000,AK
99750,Kivalina,66.8684420000,-159.8439240000,AK
99770,Selawik,66.8684420000,-159.8439240000,AK
99551,Akiachak,60.3147350000,-163.1189470000,AK
99612,King Cove,55.4305940000,-162.5581300000,AK
99640,Nondalton,58.2687040000,-156.6484180000,AK
99663,Seldovia,59.4494860000,-151.7009150000,AK
99688,Willow,61.8966080000,-150.0037580000,AK
99730,Central,65.2263750000,-151.0250850000,AK
99751,Kobuk,66.8684420000,-159.8439240000,AK
99771,Shaktoolik,64.7556040000,-165.6723440000,AK
99578,Eek,60.3147350000,-163.1189470000,AK
99820,Angoon,57.5005250000,-134.5859540000,AK
99923,Hyder,55.5179210000,-132.0032440000,AK
99925,Klawock,55.5543930000,-133.0906800000,AK
72751,Pea Ridge,36.4614440000,-94.1297270000,AR
00719,Sect Chevres,18.2506850000,-66.3036586000,PR
00720,Villas De Orocovix Ii,18.2428300000,-66.4033423000,PR
00721,Rio Grande,18.3709060000,-65.7740519000,PR
83669,Star,43.7130370000,-116.4854290000,ID
24463,Mint Spring,38.1797150000,-79.1413320000,VA
50402,Mason City,43.0816040000,-93.2608790000,IA
76266,Sanger,33.3416530000,-97.2144540000,TX
77377,Tomball,29.8339900000,-95.4342410000,TX
84004,Alpine,40.4591330000,-111.7731640000,UT
75167,Waxahachie,32.3772910000,-96.9162070000,TX
99665,Shageluk,65.2263750000,-151.0250850000,AK
99689,Yakutat,58.3317980000,-135.1812560000,AK
99752,Kotzebue,66.8652560000,-161.7808440000,AK
99772,Shishmaref,64.7556040000,-165.6723440000,AK
99642,Iliamna,,,AK
99620,Kotlik,62.1172310000,-163.2376360000,AK
99643,Old Harbor,58.2687040000,-155.7970780000,AK
99667,Skwentna,62.2804360000,-149.7151670000,AK
99733,Circle,65.2263750000,-151.0250850000,AK
99754,Koyukuk,65.2263750000,-151.0250850000,AK
99555,Aleknagik,58.9621010000,-163.1189470000,AK
99581,Emmonak,62.1172310000,-163.2376360000,AK
99621,Kwethluk,60.3147350000,-163.1189470000,AK
99644,Ouzinkie,58.2687040000,-155.7970780000,AK
99668,Sleetmute,60.3147350000,-163.1189470000,AK
99734,Prudhoe Bay,66.6932550000,-153.9939880000,AK
99583,False Pass,55.4305940000,-162.5581300000,AK
99622,Kwigillingok,60.3147350000,-163.1189470000,AK
99825,Elfin Cove,58.3317980000,-135.1812560000,AK
99926,Metlakatla,55.0943250000,-131.5668270000,AK
99827,Haines,59.3126880000,-135.6811530000,AK
99829,Hoonah,58.0976550000,-135.4315610000,AK
71477,Tioga,31.3998550000,-92.6041930000,LA
99929,Wrangell,56.4498930000,-132.3644070000,AK
49626,Eastlake,44.2413370000,-86.2913090000,MI
61853,Mahomet,40.1118480000,-88.2043100000,IL
74339,Commerce,36.8299450000,-94.8760860000,OK
99736,Deering,66.8684420000,-159.8439240000,AK
99777,Tanana,65.2263750000,-151.0250850000,AK
99558,Anvik,65.2263750000,-151.0250850000,AK
99584,Flat,65.2263750000,-151.0250850000,AK
99648,Perryville,58.2687040000,-156.6484180000,AK
99671,Stebbins,64.7556040000,-165.6723440000,AK
99694,Houston,62.2804360000,-149.7151670000,AK
99778,Teller,64.7556040000,-165.6723440000,AK
99585,Marshall,62.1172310000,-163.2376360000,AK
99624,Larsen Bay,58.2687040000,-155.7970780000,AK
99649,Pilot Point,57.5287870000,-157.4857810000,AK
99695,Anchorage,61.1088640000,-149.4403110000,AK
99738,Eagle,63.8705520000,-144.0026480000,AK
99758,Minto,65.2263750000,-151.0250850000,AK
99779,Tetlin,63.8705520000,-144.0026480000,AK
99625,Levelock,58.2687040000,-156.6484180000,AK
99650,Pilot Station,62.1172310000,-163.2376360000,AK
99696,Anchorage,,,AK
00725,Urb Caguas Milenio Ii,18.2943780000,-66.0344581000,PR
99739,Elim,64.7556040000,-165.6723440000,AK
99830,Kake,56.9735540000,-133.9359960000,AK
99832,Pelican,58.3317980000,-135.1812560000,AK
73096,Weatherford,35.5382280000,-98.7031750000,OK
77578,Manvel,29.4784680000,-95.3744190000,TX
86442,Bullhead City,35.0054980000,-114.3238010000,AZ
93542,Little Lake,36.6260330000,-117.2186160000,CA
97604,Crater Lake,42.7333650000,-121.9870760000,OR
99835,Sitka,57.0808180000,-135.3183480000,AK
99840,Skagway,59.4567530000,-135.3148520000,AK
99561,Chefornak,60.3147350000,-163.1189470000,AK
99588,Glennallen,61.4709660000,-144.9910270000,AK
99626,Lower Kalskag,60.3147350000,-163.1189470000,AK
99651,Platinum,60.3147350000,-163.1189470000,AK
99676,Talkeetna,62.2804360000,-149.7151670000,AK
99697,Kodiak,58.2687040000,-155.7970780000,AK
99760,Nenana,64.1174640000,-153.4511250000,AK
99781,Venetie,65.2263750000,-151.0250850000,AK
99563,Chevak,62.1172310000,-163.2376360000,AK
99589,Goodnews Bay,60.3147350000,-163.1189470000,AK
99741,Galena,65.2263750000,-151.0250850000,AK
99761,Noatak,66.8684420000,-159.8439240000,AK
99782,Wainwright,66.6932550000,-153.9939880000,AK
99564,Chignik,58.2687040000,-156.6484180000,AK
99590,Grayling,65.2263750000,-151.0250850000,AK
99628,Manokotak,58.9621010000,-163.1189470000,AK
99653,Port Alsworth,58.2687040000,-156.6484180000,AK
99678,Togiak,58.9621010000,-163.1189470000,AK
99742,Gambell,64.7556040000,-165.6723440000,AK
99783,Wales,64.7556040000,-165.6723440000,AK
99655,Quinhagak,60.3147350000,-163.1189470000,AK
00727,Urb Surena,18.1866013000,-66.0582490000,PR
95482,Ukiah,39.4036990000,-123.3212020000,CA
99163,Pullman,46.8274800000,-117.3177410000,WA
85130,Casa Grande,32.8700000000,-111.7500000000,AZ
97362,Mount Angel,44.9346980000,-122.6551180000,OR
41812,Deane,37.2409120000,-82.7695640000,KY
41540,Lick Creek,37.3591840000,-82.3092240000,KY
45727,Dexter City,39.6738700000,-81.4856870000,OH
45729,Fleming,39.4307380000,-81.4451200000,OH
42712,Big Clifty,37.4938180000,-86.2863630000,KY
43014,Danville,40.4171670000,-82.2702530000,OH
43516,Deshler,41.2326410000,-83.9493910000,OH
43755,Lore City,40.0526710000,-81.4357230000,OH
99850,Juneau,58.3834800000,-134.1977860000,AK
99720,Allakaket,65.2263750000,-151.0250850000,AK
99743,Healy,63.5435710000,-149.9866760000,AK
99763,Noorvik,66.8684420000,-159.8439240000,AK
99566,Chitina,61.4709660000,-144.9910270000,AK
99602,Holy Cross,65.2263750000,-151.0250850000,AK
99630,Mekoryuk,60.3147350000,-163.1189470000,AK
99656,Red Devil,60.3147350000,-163.1189470000,AK
72715,Bella Vista,36.4423230000,-94.4272980000,AR
72719,Centerton,36.3285190000,-94.3666080000,AR
75402,Greenville,33.1047070000,-96.0927470000,TX
78359,Gregory,27.9453890000,-97.2458880000,TX
99764,Northway,63.8705520000,-144.0026480000,AK
45724,Cutler,39.4307380000,-81.4451200000,OH
47940,Darlington,40.1076250000,-86.7776530000,IN
47942,Earl Park,40.6793820000,-87.4159720000,IN
47943,Fair Oaks,41.0768830000,-87.2087860000,IN
47683,Somerville,38.2810950000,-87.3773400000,IN
47830,Bellmore,39.7790780000,-87.2218190000,IN
47556,Mariah Hill,38.1664400000,-86.9172050000,IN
46990,Urbana,40.8865710000,-85.7363860000,IN
50078,Ferguson,41.9373570000,-92.8650430000,IA
57741,Fort Meade,44.4093200000,-103.4554280000,SD
49764,Oden,45.4802570000,-84.8146450000,MI
00729,Urb Country View Loiza,18.3715637000,-65.9007249000,PR
53088,Stockbridge,44.0804550000,-88.3124040000,WI
49722,Conway,45.4236160000,-84.8524010000,MI
55988,Stockton,44.0252170000,-91.7707810000,MN
98524,Allyn,47.3224290000,-122.9840030000,WA
85222,Casa Grande,32.8905500000,-111.7539910000,AZ
85223,Arizona City,32.7451690000,-111.6033270000,AZ
86326,Cottonwood,34.6435960000,-112.0435470000,AZ
85326,Buckeye,33.2765390000,-112.1871700000,AZ
89423,Minden,39.0087180000,-119.7297310000,NV
00728,Sect Las Batatas,18.0859651000,-66.6533700000,PR
80546,Severance,40.5249870000,-104.8505440000,CO
00735,Roosevelt Rds,18.2435807000,-65.6539717000,PR
85377,Carefree,33.2765390000,-112.1871700000,AZ
68664,Snyder,41.6484780000,-96.7872520000,NE
85532,Claypool,33.4154090000,-110.8148930000,AZ
63073,Saint Albans,38.5277290000,-91.0172740000,MO
65065,Osage Beach,38.1310010000,-92.6719430000,MO
70523,Charenton,29.8671310000,-91.5393720000,LA
75963,Nacogdoches,31.6045730000,-94.6641270000,TX
73705,Enid,36.3790720000,-97.7825950000,OK
75965,Nacogdoches,31.6800000000,-94.6300000000,TX
00730,Alt De Jacaranda,18.0576521000,-66.6057378000,PR
80751,Sterling,40.7150810000,-103.2111910000,CO
00731,Urb Terra Senorial,18.1311468000,-66.6395219000,PR
76052,Haslet,32.9411390000,-97.3537670000,TX
76065,Midlothian,32.4313640000,-96.9788490000,TX
79072,Plainview,34.0689990000,-101.8270200000,TX
83218,Basalt,43.3042780000,-112.1817410000,ID
75132,Fate,32.9554760000,-96.3678210000,TX
00739,Vistas De Sabanera,18.1991076000,-66.1534242000,PR
66024,Elwood,39.7572620000,-94.8824390000,KS
79367,Smyer,33.5669550000,-102.2100860000,TX
62689,Thayer,39.5393890000,-89.7620860000,IL
00736,Praderas Del Plata,18.1121798000,-66.1662266000,PR
00740,Valle Puerto Real,18.3331276000,-65.6320768000,PR
00741,Punta Stgo,18.1756906000,-65.7668943000,PR
78374,Portland,27.9794890000,-97.5389930000,TX
62839,Flora,38.7107970000,-88.4936860000,IL
68022,Elkhorn,41.2886310000,-96.2388180000,NE
68028,Gretna,41.0988880000,-96.2397440000,NE
00738,Urb Monte Brisas 1,18.3321300000,-65.6539717000,PR
71110,Barksdale Afb,32.5137490000,-93.6403620000,LA
85388,Surprise,33.6200000000,-112.4300000000,AZ
00742,Roosevelt Rds,18.2750673000,-65.6335448000,PR
85531,Central,32.8692430000,-109.7877780000,AZ
94018,El Granada,37.5100850000,-122.4734040000,CA
93263,Shafter,35.7636460000,-118.4356930000,CA
83852,Ponderay,48.4113770000,-116.7318990000,ID
00745,Urb Miramelinda Estate,18.3450502000,-65.8322841000,PR
00751,Urb Llanos De Providencia,18.0006190000,-66.2537174000,PR
83868,Smelterville,47.5361630000,-116.2062340000,ID
92230,Cabazon,33.8429690000,-116.6071260000,CA
00754,Urb Valentina 2,18.1895236000,-65.9609256000,PR
00757,Portal De La Reina,17.9888470000,-66.4152460000,PR
00765,Bo Tortuguero,18.1262854000,-65.4400985000,PR
00771,Paseo Samaritano,18.1836055000,-65.8679554000,PR
05649,East Barre,44.1576360000,-72.4532610000,VT
05654,Graniteville,44.1554380000,-72.4847060000,VT
03034,Candia,43.0592830000,-71.3054370000,NH
04266,North Turner,44.3579870000,-70.2557830000,ME
03570,Berlin,44.5123440000,-71.1942260000,NH
04268,Norway,44.2805030000,-70.6915760000,ME
04738,Crouseville,46.5161660000,-68.8868260000,ME
02715,Dighton,41.8176590000,-71.1517870000,MA
06354,Moosup,41.7049310000,-71.8497720000,CT
02717,East Freetown,41.7473580000,-70.9789470000,MA
03044,Fremont,42.9922030000,-71.1270410000,NH
05154,Saxtons River,43.1647380000,-72.5319400000,VT
05670,South Barre,44.1757440000,-72.5024700000,VT
01468,Templeton,42.5550590000,-72.0722850000,MA
03046,Dunbarton,43.1000000000,-71.6000000000,NH
03604,Drewsville,42.9470980000,-72.2430290000,NH
04038,Gorham,43.8036890000,-70.3551880000,ME
04281,South Paris,44.3530520000,-70.6078410000,ME
03608,Walpole,43.0722390000,-72.3901210000,NH
04039,Gray,43.8785670000,-70.3288890000,ME
05672,Stowe,44.5351790000,-72.6600430000,VT
04042,Hollis Center,43.5842320000,-70.6243910000,ME
04856,Rockport,44.1321440000,-69.0341600000,ME
03070,New Boston,42.9034970000,-71.7758890000,NH
03748,Enfield,43.6309060000,-72.1166030000,NH
04054,Moody,43.2763410000,-70.5977520000,ME
05678,Websterville,44.1557820000,-72.4658100000,VT
06374,Plainfield,41.6881210000,-71.8841130000,CT
01083,Warren,42.2040270000,-72.1994390000,MA
85242,Queen Creek,33.2848440000,-111.6561280000,AZ
03086,Wilton,42.8940220000,-71.7301540000,NH
03753,Grantham,43.4631010000,-72.2184450000,NH
04351,Manchester,44.3580140000,-69.8670010000,ME
01503,Berlin,42.3129000000,-71.8416560000,MA
03220,Belmont,43.4555510000,-71.4070900000,NH
04917,Belgrade,44.4805940000,-69.8325300000,ME
05302,Brattleboro,42.9946700000,-72.7203620000,VT
06090,West Granby,41.9556450000,-72.8619930000,CT
06383,Versailles,41.6016480000,-72.0403700000,CT
01506,Brookfield,42.1916900000,-72.1050110000,MA
00772,Sect Villa Canona,18.4313709000,-65.8801054000,PR
04419,Carmel,44.8080620000,-68.9406240000,ME
04927,Clinton,44.6210840000,-69.5126090000,ME
99324,College Place,46.0470690000,-118.4092750000,WA
04937,Fairfield,44.6462610000,-69.6801580000,ME
05829,Derby,44.9523470000,-72.2186160000,VT
06231,Amston,41.6263770000,-72.3728000000,CT
06401,Ansonia,41.3425140000,-73.0703010000,CT
06751,Bethlehem,41.6409000000,-73.2096850000,CT
03238,Glencliff,43.9675420000,-71.8408830000,NH
05354,Vernon,42.7737110000,-72.5201660000,VT
06403,Beacon Falls,41.4351340000,-73.0588350000,CT
06759,Litchfield,41.7915980000,-73.2297870000,CT
01225,Cheshire,42.4821250000,-73.1274830000,MA
04085,Steep Falls,43.7719340000,-70.6395610000,ME
06404,Botsford,41.1650970000,-73.1291860000,CT
01226,Dalton,42.4702960000,-73.0889500000,MA
04944,Hinckley,44.6847370000,-69.6425000000,ME
06409,Centerbrook,41.3490980000,-72.4133800000,CT
01526,Manchaug,42.3648070000,-71.8968680000,MA
85349,San Luis,32.5400680000,-114.7549990000,AZ
04087,Waterboro,43.5736840000,-70.7491810000,ME
06412,Chester,41.3902700000,-72.4618050000,CT
00766,Urb Luceros De Villalba,18.1259182000,-66.4934187000,PR
08025,Ewan,39.7015260000,-75.1629030000,NJ
04344,Farmingdale,44.2566140000,-69.7971050000,ME
00767,Parq Ind Juan Martin,18.0538398000,-65.8917378000,PR
04346,Randolph,44.2699590000,-69.7241350000,ME
04347,Hallowell,44.2491300000,-69.7950370000,ME
02330,Carver,41.8962380000,-70.7596890000,MA
06280,Windham,41.6939140000,-72.1378430000,CT
03905,Kittery Point,43.0947460000,-70.6892800000,ME
06059,North Canton,41.8996830000,-72.8907440000,CT
06060,North Granby,42.0046940000,-72.8432050000,CT
02347,Lakeville,41.8437570000,-70.9599810000,MA
02367,Plympton,41.9691400000,-70.8122990000,MA
01073,Southampton,42.2300080000,-72.7284630000,MA
02769,Rehoboth,41.8529890000,-71.2430610000,MA
02770,Rochester,41.7518120000,-70.8460410000,MA
01473,Westminster,42.5494890000,-71.9132190000,MA
04865,West Rockport,44.1923690000,-69.1211390000,ME
02804,Ashaway,41.3223650000,-71.6792510000,RI
03233,Elkins,43.4227060000,-71.9447940000,NH
00780,Est Del Monte,18.0399706000,-66.5487250000,PR
00803,Charlotte Ama,18.3418333000,-64.9309917000,VI
00804,Charlotte Ama,18.3418273000,-64.9310045000,VI
03909,York,43.2378910000,-70.6909900000,ME
01507,Charlton,42.1327700000,-71.9726270000,MA
03910,York Beach,43.2116740000,-70.7320100000,ME
01094,Wheelwright,42.3582010000,-72.1408460000,MA
03911,York Harbor,43.1554650000,-70.6357020000,ME
04014,Cape Porpoise,43.3656580000,-70.6043790000,ME
03451,Hinsdale,42.8941510000,-72.2800990000,NH
08074,Richwood,39.7206220000,-75.1681410000,NJ
00769,Parq De Las Flores,18.1033386000,-66.3557299000,PR
01522,Jefferson,42.2646290000,-71.7954420000,MA
00782,Urb Rio Plata,18.2242263000,-66.2605176000,PR
03461,Rindge,42.7650900000,-72.0091200000,NH
00801,Charlotte Ama,18.3418247000,-64.9310032000,VI
05662,Moscow,44.4420010000,-72.7187590000,VT
00802,Charlotte Ama,18.3353610000,-64.9534009000,VI
00820,St Croix,17.7210112000,-64.7280952000,VI
00824,St Croix,17.7459884000,-64.7020511000,VI
01242,Lenox Dale,42.3385940000,-73.2508910000,MA
00773,Urb Paisajes Del Rio,18.3639025000,-65.7252877000,PR
01260,South Lee,42.2865860000,-73.3132740000,MA
05088,Wilder,43.6734840000,-72.3119600000,VT
00777,Villas Central Victoria,18.2266444000,-65.9214923000,PR
05055,Norwich,43.7179180000,-72.3612000000,VT
03032,Auburn,42.9891510000,-71.3435760000,NH
03033,Brookline,42.8472680000,-71.7674370000,NH
00823,St Croix,17.7459819000,-64.7020544000,VI
03042,Epping,43.0475950000,-71.0844110000,NH
04769,Presque Isle,46.7150720000,-68.0125570000,ME
03049,Hollis,42.8595450000,-71.5813130000,NH
04257,Mexico,44.5702650000,-70.5161310000,ME
02662,South Orleans,41.7566940000,-69.9841230000,MA
04259,Monmouth,44.3491660000,-69.8701810000,ME
01431,Ashby,42.4463960000,-71.4594050000,MA
04675,Seal Harbor,44.2990370000,-68.2463140000,ME
04690,West Tremont,44.6418730000,-68.3914810000,ME
01827,Dunstable,42.4463960000,-71.4594050000,MA
03036,Chester,42.9616060000,-71.2510210000,NH
02702,Assonet,41.7829930000,-71.0173280000,MA
00778,Senderos De Gurabo,18.2537692000,-65.9760894000,PR
54125,Goodman,45.6488260000,-88.3331520000,WI
00830,St John,18.3274718000,-64.7399494000,VI
00831,St John,18.3304399000,-64.7929727000,VI
00902,Viejo Sn Juan,18.4662189000,-66.1057405000,PR
13117,Montezuma,43.0022670000,-76.7047220000,NY
15781,Walston,41.1410790000,-78.9628770000,PA
00783,Sect Cienagueta,18.3193182000,-66.3081217000,PR
12407,Ashland,42.3328590000,-74.3678660000,NY
00784,Urb La Pradera,17.9795220000,-66.1103164000,PR
00901,Viejo Sn Juan,18.4659822000,-66.1043472000,PR
00791,Urb Palacios Del Sol,18.1329870000,-65.8203943000,PR
00794,Urb Campo Cristal,18.2014759000,-66.3096094000,PR
00906,San Juan,18.4673255000,-66.1062325000,PR
00907,Bda Figueroa,18.4530752000,-66.0783046000,PR
00908,Santurce Station,18.4500000000,-66.0800000000,PR
12589,Wallkill,41.6316530000,-74.1544720000,NY
00913,Santurce,18.4501262000,-66.0426361000,PR
12510,Billings,41.7599050000,-73.7437140000,NY
00795,Alts De Rosandramar,18.0424342000,-66.4866733000,PR
00909,Fdez Juncos,18.4418194000,-66.0706255000,PR
00910,Fdez Juncos,18.4500000000,-66.0699999000,PR
00911,Santurce,18.4509644000,-66.0551807000,PR
00912,Santurce,18.4461620000,-66.0597360000,PR
00914,Santurce,18.4511126000,-66.0567835000,PR
00915,Sect La Playita,18.4378370000,-66.0493273000,PR
00916,Santurce,18.4662138000,-66.1057405000,PR
00917,Urb Perez Morris,18.4211874000,-66.0493273000,PR
16056,Saxonburg,40.8619950000,-79.8642820000,PA
17829,Hartleton,40.8828610000,-77.1891740000,PA
00918,Villa Pica,18.4180126000,-66.0671709000,PR
00919,Hato Rey,18.4200000000,-66.0600000000,PR
00920,San Miguel Ind Park,18.4100746000,-66.0909634000,PR
17982,Tuscarora,40.7814840000,-76.0133990000,PA
17272,Zullinger,39.7713720000,-77.6270200000,PA
00921,Ext College Park,18.3934227000,-66.0909634000,PR
00922,Caparra Ter,18.4661629000,-66.1057995000,PR
